,OverallQual,GrLivArea,GarageCars,GarageArea,TotalBsmtSF,1stFlrSF,FullBath,TotRmsAbvGrd,YearBuilt,SalePrice
1326,3,6.651571873589727,0,0,6.298949246855942,774,1,6,1931,11.27720313144916
1327,5,6.704414354964107,1,264,6.704414354964107,816,1,5,1982,11.779128505744886
1328,6,7.934513463882263,2,520,7.31986492980897,1584,2,8,1920,12.4529327234617
1329,7,7.397561535524052,2,462,6.840546529288687,955,2,8,1998,12.081076155355488
1330,8,7.370230641807081,3,825,7.370230641807081,1588,2,7,2006,12.332705296463539
1331,5,6.860663671448287,2,576,6.814542897259958,954,1,6,1976,11.794337924408413
1332,4,6.704414354964107,1,288,6.704414354964107,816,1,3,1938,11.512925464970229
1333,5,7.215239978730097,1,297,6.688354713946762,803,1,6,1938,11.740061037553975
1334,5,7.21890970761906,2,440,6.639875833826536,765,1,7,1970,11.736069016284437
1335,6,7.195937226475569,2,630,7.2078598714324755,1334,2,6,1977,12.031123843065632
1336,5,7.412160334945205,2,506,7.412160334945205,1656,2,8,1973,11.813030057420567
1337,4,6.541029999189903,0,0,6.541029999189903,693,1,4,1941,10.868568448579715
1338,7,7.528869256642251,2,492,6.82001636467413,920,2,8,2002,12.206072645530174
1339,5,6.761572768804055,1,288,6.761572768804055,864,1,5,1972,11.763684183317412
1340,4,6.77078942390898,4,480,6.754604099487962,872,1,5,1971,11.719939634354555
1341,6,7.01571242048723,2,576,7.01571242048723,1114,1,6,2003,11.951180395901384
1342,8,7.682021510826875,2,647,7.157735484249907,1284,2,7,2002,12.339291489316397
1343,6,7.556427969440253,2,342,6.79794041297493,1172,1,9,1928,12.083905011555967
1344,7,7.283448228756631,2,440,6.590301048196686,728,2,8,2006,11.956553034172742
1345,4,6.866933284461882,1,308,6.866933284461882,960,1,5,1920,11.594505451962652
1346,7,7.6760099320288875,2,508,7.357556200910353,2156,2,9,1968,12.478006361013815
1347,8,7.4821189235521155,3,712,7.4570320891223805,1776,2,7,2006,12.554836882168736
1348,7,7.309212365692763,2,514,7.301147805856032,1494,2,5,1998,12.2783933071098
1349,8,7.765569081097317,0,0,6.52795791762255,938,2,8,1872,11.711776323715394
1350,5,7.876258882303226,4,968,7.129297548929373,1338,2,12,1969,12.206072645530174
1351,6,7.447751280047908,2,490,6.754604099487962,858,1,8,1962,12.049418835484797
1352,6,7.069874128458572,2,624,6.548219102762372,786,1,4,1937,11.812289042195847
1353,8,8.08271113423758,3,666,7.617267813628347,2053,2,9,1995,12.92391243868049
1354,7,7.5310163320779155,3,839,6.899723107284872,992,2,7,2000,12.367340793126296
1355,7,7.560080465021827,2,487,6.345636360828596,1222,3,8,1968,12.043553716032399
1356,5,6.79346613258001,1,264,6.761572768804055,892,1,5,1966,11.608235644774552
1357,5,6.982862751468942,2,500,6.982862751468942,1078,1,6,1971,11.917723684090689
1358,6,7.360739903058278,2,440,6.628041376179533,769,2,5,2000,12.086725887897607
1359,9,7.590852123688581,3,770,7.590852123688581,1980,2,8,2004,12.66032791780777
1360,5,7.8636512654486515,2,621,6.416732282512326,990,3,8,1921,12.14950229404178
1361,7,7.333023014386481,2,430,7.333023014386481,1530,2,7,2005,12.468436909997665
1362,4,7.460490305825338,1,368,6.5722825426940075,1281,2,7,1920,11.560762794384388
1363,6,7.252762418053187,2,432,6.423246963533519,616,2,6,2006,11.963567869487337
1364,7,7.090076835776092,2,480,6.396929655216146,520,2,4,2005,11.87862357740665
1365,7,7.422971251049421,2,663,6.70196036600254,814,2,7,2000,12.283033686666302
1366,7,7.489970898834801,2,588,6.771935555839602,882,2,7,1999,12.170445467887022
1367,5,7.29641326877392,1,336,6.6293632534374485,925,2,6,1977,11.751942365440728
1368,6,6.742880635791903,2,420,6.742880635791903,848,1,4,2003,11.877568578558138
1369,8,7.419380582918692,2,502,7.4127640174265625,1668,2,8,2003,12.354492650648448
1370,4,7.2254814727822945,1,338,6.733401891837359,840,1,6,1920,11.56171562913966
1371,6,7.415175109613295,1,377,6.899723107284872,1661,1,8,1955,12.016726473799254
1372,7,7.64826303090192,2,583,7.010311867307229,1108,2,8,1998,12.521977676925694
1373,10,7.87587915949631,3,804,7.87587915949631,2633,2,8,2001,13.053013299269535
1374,7,7.579678823090456,3,936,6.933423025730715,1026,2,9,2005,12.429216196844383
1375,8,7.359467638255621,3,722,7.359467638255621,1571,2,7,2007,12.384218830913648
1376,6,6.672032945461067,1,160,6.643789733147672,790,1,4,1930,11.418614785498987
1377,5,7.38025578842646,2,660,6.891625897052253,984,2,6,1941,11.669929213779893
1378,6,6.894670039433482,1,264,6.180016653652572,483,1,5,1973,11.326595886778735
1380,3,6.761572768804055,1,200,6.761572768804055,864,1,5,1914,10.976782033219948
1381,6,7.6577552711348655,2,550,7.094234845924755,2117,2,7,1970,12.377922902456833
1382,7,7.474204806496124,2,576,6.39024066706535,998,1,8,1920,11.964001084330445
1383,5,7.255591274253665,2,576,6.704414354964107,1416,2,7,1918,11.626254150277232
1384,6,7.1372784372603855,1,280,6.327936783729195,698,1,6,1939,11.56171562913966
1385,4,7.050989447068045,1,240,6.679599185844383,796,1,7,1922,11.740061037553975
1386,7,7.931644021454311,2,564,7.238496840894365,1392,3,12,1978,12.429216196844383
1387,6,7.8343923029104365,1,216,6.570882962339584,1664,2,10,1916,11.820410164718188
1388,9,7.465082736399547,3,758,7.465082736399547,1746,2,7,2006,12.841325847671216
1389,6,7.1049654482698426,2,440,6.5998704992128365,869,1,6,1941,11.782952602183288
1390,7,7.329749689041512,2,541,7.329749689041512,1525,2,6,2000,12.367340793126296
1391,5,7.367708572374371,3,792,7.367708572374371,1584,2,8,1967,11.728036844587175
1392,5,6.802394763324311,1,288,6.761572768804055,900,1,6,1967,11.719939634354555
1393,6,7.555905093611346,2,672,6.1779441140506,1221,2,7,1905,12.0015054797889
1394,7,7.313220387090301,3,648,7.212294468500341,1500,2,6,2006,12.415433652431746
1395,8,7.8168199657645525,3,642,6.9975959829819265,1133,2,9,2005,12.54686766829102
1396,5,7.430707082545968,2,572,6.616065185132817,1687,1,7,1948,11.982929094215963
1397,5,7.321849713788356,1,180,6.844815479208263,939,1,8,1920,11.831379196088763
1398,5,7.55171221535131,1,240,7.0967213784947605,1136,1,7,1950,11.835008964139341
1399,6,7.382746449738912,1,216,6.883462586413092,1160,2,7,1925,11.83101549359339
1400,6,7.05444965813294,1,208,6.759255270663693,950,1,5,1929,11.695247021764184
1401,6,7.373374309910049,2,398,6.732210706467206,864,2,8,2004,12.170445467887022
1402,7,7.165493475060845,2,662,7.1592919047975645,1294,2,6,2006,12.174989532116426
1403,8,7.288927694521257,3,754,7.3031700512368,1464,2,6,2007,12.552926520261092
1404,3,7.101675971619444,3,936,6.51025834052315,694,1,6,1915,11.56171562913966
1405,8,7.406103381237015,2,482,7.374001859350161,1646,2,5,2004,12.524526376648708
1406,5,6.643789733147672,2,396,6.643789733147672,768,1,5,1972,11.79810440720389
1407,5,6.725033642166843,0,0,6.725033642166843,833,1,5,1985,11.626254150277232
1408,4,7.217443431696533,2,528,6.432940092739179,741,1,6,1910,11.740061037553975
1409,7,7.646353722445999,2,542,6.673297967767654,1236,2,7,1986,12.2783933071098
1410,7,7.517520850603031,2,622,6.8501261661455,944,2,6,2001,12.345834587905333
1411,6,7.419380582918692,1,271,6.752270376141742,1112,1,6,1950,11.84939770159144
1412,4,6.946975992135418,2,420,0.0,1040,2,6,1949,11.407564949312402
1413,8,7.519692404116539,2,620,7.519692404116539,1844,2,7,2005,12.456831363877356
1414,6,7.521859252201629,2,370,6.725033642166843,1053,1,8,1923,12.240474072247506
1415,7,7.358193752733032,3,660,7.234177179749849,1569,2,7,2007,12.077670930725649
1416,4,7.736307096548285,2,560,6.655440350367647,1246,2,11,1885,11.715866308966918
1417,8,7.803843303538772,3,1069,7.157735484249907,1310,2,7,1998,12.736700896592344
1418,5,7.042286171939743,1,336,7.042286171939743,1144,1,6,1963,11.728036844587175
1419,6,7.519692404116539,2,540,7.519692404116539,1844,2,7,1969,12.314927050442256
1420,6,7.255591274253665,2,776,6.56244409369372,708,2,7,1968,12.100156419938624
1421,6,6.974478911025045,2,440,6.974478911025045,1069,2,4,1977,11.755871643580617
1422,6,6.742880635791903,2,420,6.742880635791903,848,1,3,2003,11.824079893607152
1423,6,7.696667081526462,2,432,6.546785410760524,1575,2,8,1966,12.524417279788771
1424,5,7.203405521083095,1,484,6.931471805599453,1344,1,6,1958,11.877568578558138
1425,6,7.132497551660044,2,528,7.132497551660044,1252,1,7,1959,11.863582336583399
1426,7,7.6624678152002375,2,525,7.109062135687172,1223,2,5,1994,12.509874099861838
1427,5,7.351158226430694,1,288,6.816735880594968,1048,1,6,1945,11.84939770159144
1428,5,6.6895992691789665,1,240,6.669498089857879,804,1,4,1940,11.686878772093667
1429,6,7.272398392570047,2,467,7.272398392570047,1440,2,7,1981,12.116694834378958
1430,5,7.516433302915632,2,372,6.595780513961311,734,2,7,2005,12.16597955196373
1431,6,6.86484777797086,2,440,6.86484777797086,958,2,5,1976,11.875830958659597
1432,4,6.875232087276577,1,216,6.486160788944089,968,2,5,1927,11.074420502783864
1433,6,7.491087593534876,2,451,6.841615476477592,962,2,8,2000,12.136186518066006
1434,5,7.026426808699636,2,484,7.026426808699636,1126,2,5,1977,11.982929094215963
1435,6,7.337587743538596,2,462,7.1846291527173145,1537,1,7,1962,12.066810578196666
1436,4,6.761572768804055,2,528,6.761572768804055,864,1,5,1971,11.699405031912846
1437,8,7.566311014772463,3,774,7.566311014772463,1932,2,7,2008,12.885670953244288
1438,6,7.119635638017636,2,923,6.815639990074331,1236,1,6,1957,11.91638857040772
1439,7,7.45298232946546,2,550,6.289715570908998,1040,2,6,1979,12.190959007720126
1440,6,7.845807502637805,2,672,6.376726947898627,1423,2,11,1922,12.160028707028767
1441,6,6.742880635791903,2,420,6.742880635791903,848,1,3,2004,11.913712983527281
1442,10,7.604396348796338,3,812,6.92461239604856,1026,2,10,2008,12.644327576461329
1443,6,6.858565034791365,1,192,6.858565034791365,952,1,4,1916,11.703545824578878
1444,7,7.259819610363186,2,626,7.259819610363186,1422,2,7,2004,12.098487434850236
1445,6,6.816735880594968,1,240,6.70196036600254,913,1,6,1966,11.76756768334381
1446,5,7.080026499922591,1,312,7.080026499922591,1188,1,6,1962,11.969717200243734
1447,8,7.644919344958857,2,556,7.106606137727303,1220,2,8,1995,12.388394202324129
1448,4,7.204892510204673,1,384,6.327936783729195,796,1,6,1910,11.626254150277232
1449,5,6.4457198193855785,0,0,6.4457198193855785,630,1,3,1970,11.429543856031177
1450,5,7.491087593534876,0,0,6.79794041297493,896,2,8,1974,11.820410164718188
1451,8,7.363913501405819,3,840,7.360739903058278,1578,2,7,2008,12.567551034433226
1452,5,6.977281341630747,2,525,6.304448802421981,1072,1,5,2005,11.884489021402711
1453,5,7.038783541388542,0,0,7.038783541388542,1140,1,6,2006,11.344506813345266
1454,7,7.107425474110705,2,400,7.107425474110705,1221,2,6,2004,12.128111104060462
1455,6,7.4067107301776405,2,460,6.859614903654202,953,2,7,1999,12.072541252905651
1456,6,7.636752112435779,2,500,7.340835554123275,2073,2,7,1978,12.254862809699606
1457,7,7.757906208351747,1,252,7.049254841255837,1188,2,9,1941,12.493129522588037
1458,5,6.982862751468942,1,240,6.982862751468942,1078,1,5,1950,11.864462231052837
1459,5,7.135687347028144,1,276,7.135687347028144,1256,1,6,1965,11.901583454762012
